iteration;2PX;MPX;SMUT;EMUT;LM;LPM
82;0.19117880374424878;0.19070283991749962;0.15230842455973345;0.16119308265905122;0.15230842455973345;0.15230842455973345
83;0.19117880374424878;0.19070283991749962;0.15230842455973345;0.16119308265905122;0.15230842455973345;0.15230842455973345
84;0.19117880374424878;0.19070283991749962;0.15230842455973345;0.16119308265905122;0.15230842455973345;0.15230842455973345
85;0.19117880374424878;0.19070283991749962;0.15230842455973345;0.16119308265905122;0.15230842455973345;0.15230842455973345
86;0.19117880374424878;0.19070283991749962;0.15230842455973345;0.16119308265905122;0.15230842455973345;0.15230842455973345
87;0.19117880374424878;0.19070283991749962;0.15230842455973345;0.16119308265905122;0.15230842455973345;0.15230842455973345
88;0.19117880374424878;0.19070283991749962;0.15230842455973345;0.16119308265905122;0.15230842455973345;0.15230842455973345
89;0.19117880374424878;0.19070283991749962;0.15230842455973345;0.16119308265905122;0.15230842455973345;0.15230842455973345
90;0.19117880374424878;0.19070283991749962;0.15230842455973345;0.16119308265905122;0.15230842455973345;0.15230842455973345
91;0.19117880374424878;0.19070283991749962;0.15230842455973345;0.16119308265905122;0.15230842455973345;0.15230842455973345
92;0.19117880374424878;0.19070283991749962;0.15230842455973345;0.16119308265905122;0.15230842455973345;0.15230842455973345
93;0.19117880374424878;0.19070283991749962;0.15230842455973345;0.16119308265905122;0.15230842455973345;0.15230842455973345
94;0.19117880374424878;0.19070283991749962;0.15230842455973345;0.16119308265905122;0.15230842455973345;0.15230842455973345
95;0.19117880374424878;0.19070283991749962;0.15230842455973345;0.16119308265905122;0.15230842455973345;0.15230842455973345
96;0.1465401921439864;0.14617536179010093;0.11674571324334185;0.12355587984920344;0.2334914264866837;0.2334914264866837
97;0.16590940382761946;0.16549635136995733;0.13217678645187939;0.13988709899490567;0.13217678645187939;0.26435357290375877
98;0.19117880374424878;0.19070283991749962;0.15230842455973345;0.16119308265905122;0.15230842455973345;0.15230842455973345
99;0.19117880374424878;0.19070283991749962;0.15230842455973345;0.16119308265905122;0.15230842455973345;0.15230842455973345
100;0.19117880374424878;0.19070283991749962;0.15230842455973345;0.16119308265905122;0.15230842455973345;0.15230842455973345
101;0.19117880374424878;0.19070283991749962;0.15230842455973345;0.16119308265905122;0.15230842455973345;0.15230842455973345
102;0.19117880374424878;0.19070283991749962;0.15230842455973345;0.16119308265905122;0.15230842455973345;0.15230842455973345
103;0.19117880374424878;0.19070283991749962;0.15230842455973345;0.16119308265905122;0.15230842455973345;0.15230842455973345
104;0.19117880374424878;0.19070283991749962;0.15230842455973345;0.16119308265905122;0.15230842455973345;0.15230842455973345
105;0.19117880374424878;0.19070283991749962;0.15230842455973345;0.16119308265905122;0.15230842455973345;0.15230842455973345
106;0.19117880374424878;0.19070283991749962;0.15230842455973345;0.16119308265905122;0.15230842455973345;0.15230842455973345
107;0.19117880374424878;0.19070283991749962;0.15230842455973345;0.16119308265905122;0.15230842455973345;0.15230842455973345
108;0.19117880374424878;0.19070283991749962;0.15230842455973345;0.16119308265905122;0.15230842455973345;0.15230842455973345
109;0.19117880374424878;0.19070283991749962;0.15230842455973345;0.16119308265905122;0.15230842455973345;0.15230842455973345
110;0.19117880374424878;0.19070283991749962;0.15230842455973345;0.16119308265905122;0.15230842455973345;0.15230842455973345
111;0.19117880374424878;0.19070283991749962;0.15230842455973345;0.16119308265905122;0.15230842455973345;0.15230842455973345
112;0.19117880374424878;0.19070283991749962;0.15230842455973345;0.16119308265905122;0.15230842455973345;0.15230842455973345
113;0.19117880374424878;0.19070283991749962;0.15230842455973345;0.16119308265905122;0.15230842455973345;0.15230842455973345
114;0.19117880374424878;0.19070283991749962;0.15230842455973345;0.16119308265905122;0.15230842455973345;0.15230842455973345
115;0.19117880374424878;0.19070283991749962;0.15230842455973345;0.16119308265905122;0.15230842455973345;0.15230842455973345
116;0.19117880374424878;0.19070283991749962;0.15230842455973345;0.16119308265905122;0.15230842455973345;0.15230842455973345
117;0.19117880374424878;0.19070283991749962;0.15230842455973345;0.16119308265905122;0.15230842455973345;0.15230842455973345
118;0.19117880374424878;0.19070283991749962;0.15230842455973345;0.16119308265905122;0.15230842455973345;0.15230842455973345
119;0.19117880374424878;0.19070283991749962;0.15230842455973345;0.16119308265905122;0.15230842455973345;0.15230842455973345
120;0.19117880374424878;0.19070283991749962;0.15230842455973345;0.16119308265905122;0.15230842455973345;0.15230842455973345
121;0.19117880374424878;0.19070283991749962;0.15230842455973345;0.16119308265905122;0.15230842455973345;0.15230842455973345
122;0.19117880374424878;0.19070283991749962;0.15230842455973345;0.16119308265905122;0.15230842455973345;0.15230842455973345
123;0.19117880374424878;0.19070283991749962;0.15230842455973345;0.16119308265905122;0.15230842455973345;0.15230842455973345
124;0.19117880374424878;0.19070283991749962;0.15230842455973345;0.16119308265905122;0.15230842455973345;0.15230842455973345
125;0.1056924831155162;0.21085869660556095;0.16840628015086398;0.17822997982633101;0.16840628015086398;0.16840628015086398
126;0.11814883812138445;0.11785469163643494;0.18825375036768308;0.19923521913913125;0.18825375036768308;0.18825375036768308
127;0.11814883812138445;0.11785469163643494;0.18825375036768308;0.19923521913913125;0.18825375036768308;0.18825375036768308
128;0.11814883812138445;0.11785469163643494;0.18825375036768308;0.19923521913913125;0.18825375036768308;0.18825375036768308
129;0.1304253707111159;0.13010066024461522;0.20781469856045023;0.21993722264314314;0.10390734928022512;0.20781469856045023
130;0.1465401921439864;0.14617536179010093;0.2334914264866837;0.12355587984920344;0.11674571324334185;0.2334914264866837
131;0.19117880374424878;0.19070283991749962;0.15230842455973345;0.16119308265905122;0.15230842455973345;0.15230842455973345
132;0.19117880374424878;0.19070283991749962;0.15230842455973345;0.16119308265905122;0.15230842455973345;0.15230842455973345
133;0.19117880374424878;0.19070283991749962;0.15230842455973345;0.16119308265905122;0.15230842455973345;0.15230842455973345
134;0.19117880374424878;0.19070283991749962;0.15230842455973345;0.16119308265905122;0.15230842455973345;0.15230842455973345
135;0.19117880374424878;0.19070283991749962;0.15230842455973345;0.16119308265905122;0.15230842455973345;0.15230842455973345
136;0.19117880374424878;0.19070283991749962;0.15230842455973345;0.16119308265905122;0.15230842455973345;0.15230842455973345
137;0.19117880374424878;0.19070283991749962;0.15230842455973345;0.16119308265905122;0.15230842455973345;0.15230842455973345
138;0.19117880374424878;0.19070283991749962;0.15230842455973345;0.16119308265905122;0.15230842455973345;0.15230842455973345
139;0.19117880374424878;0.19070283991749962;0.15230842455973345;0.16119308265905122;0.15230842455973345;0.15230842455973345
140;0.19117880374424878;0.19070283991749962;0.15230842455973345;0.16119308265905122;0.15230842455973345;0.15230842455973345
141;0.19117880374424878;0.19070283991749962;0.15230842455973345;0.16119308265905122;0.15230842455973345;0.15230842455973345
142;0.19117880374424878;0.19070283991749962;0.15230842455973345;0.16119308265905122;0.15230842455973345;0.15230842455973345
143;0.19117880374424878;0.19070283991749962;0.15230842455973345;0.16119308265905122;0.15230842455973345;0.15230842455973345
144;0.19117880374424878;0.19070283991749962;0.15230842455973345;0.16119308265905122;0.15230842455973345;0.15230842455973345
145;0.19117880374424878;0.19070283991749962;0.15230842455973345;0.16119308265905122;0.15230842455973345;0.15230842455973345
146;0.19117880374424878;0.19070283991749962;0.15230842455973345;0.16119308265905122;0.15230842455973345;0.15230842455973345
147;0.19117880374424878;0.19070283991749962;0.15230842455973345;0.16119308265905122;0.15230842455973345;0.15230842455973345
148;0.19117880374424878;0.19070283991749962;0.15230842455973345;0.16119308265905122;0.15230842455973345;0.15230842455973345
149;0.19117880374424878;0.19070283991749962;0.15230842455973345;0.16119308265905122;0.15230842455973345;0.15230842455973345
150;0.19117880374424878;0.19070283991749962;0.15230842455973345;0.16119308265905122;0.15230842455973345;0.15230842455973345
151;0.19117880374424878;0.19070283991749962;0.15230842455973345;0.16119308265905122;0.15230842455973345;0.15230842455973345
152;0.19117880374424878;0.19070283991749962;0.15230842455973345;0.16119308265905122;0.15230842455973345;0.15230842455973345
153;0.19117880374424878;0.19070283991749962;0.15230842455973345;0.16119308265905122;0.15230842455973345;0.15230842455973345
154;0.19117880374424878;0.19070283991749962;0.15230842455973345;0.16119308265905122;0.15230842455973345;0.15230842455973345
155;0.19117880374424878;0.19070283991749962;0.15230842455973345;0.16119308265905122;0.15230842455973345;0.15230842455973345
156;0.11814883812138445;0.11785469163643494;0.18825375036768308;0.19923521913913125;0.18825375036768308;0.18825375036768308
157;0.11814883812138445;0.11785469163643494;0.18825375036768308;0.19923521913913125;0.18825375036768308;0.18825375036768308
158;0.11814883812138445;0.11785469163643494;0.18825375036768308;0.19923521913913125;0.18825375036768308;0.18825375036768308
159;0.11814883812138445;0.11785469163643494;0.18825375036768308;0.19923521913913125;0.18825375036768308;0.18825375036768308
160;0.11814883812138445;0.11785469163643494;0.18825375036768308;0.19923521913913125;0.18825375036768308;0.18825375036768308
161;0.13122073396493522;0.1308940433409561;0.20908199934661875;0.11063922465425241;0.20908199934661875;0.20908199934661875
162;0.13122073396493522;0.1308940433409561;0.20908199934661875;0.11063922465425241;0.20908199934661875;0.20908199934661875
163;0.1465401921439864;0.14617536179010093;0.2334914264866837;0.12355587984920344;0.2334914264866837;0.11674571324334185
164;0.19117880374424878;0.19070283991749962;0.15230842455973345;0.16119308265905122;0.15230842455973345;0.15230842455973345
165;0.19117880374424878;0.19070283991749962;0.15230842455973345;0.16119308265905122;0.15230842455973345;0.15230842455973345
166;0.19117880374424878;0.19070283991749962;0.15230842455973345;0.16119308265905122;0.15230842455973345;0.15230842455973345
167;0.19117880374424878;0.19070283991749962;0.15230842455973345;0.16119308265905122;0.15230842455973345;0.15230842455973345
168;0.19117880374424878;0.19070283991749962;0.15230842455973345;0.16119308265905122;0.15230842455973345;0.15230842455973345
169;0.19117880374424878;0.19070283991749962;0.15230842455973345;0.16119308265905122;0.15230842455973345;0.15230842455973345
170;0.19117880374424878;0.19070283991749962;0.15230842455973345;0.16119308265905122;0.15230842455973345;0.15230842455973345
171;0.19117880374424878;0.19070283991749962;0.15230842455973345;0.16119308265905122;0.15230842455973345;0.15230842455973345
172;0.19117880374424878;0.19070283991749962;0.15230842455973345;0.16119308265905122;0.15230842455973345;0.15230842455973345
173;0.19117880374424878;0.19070283991749962;0.15230842455973345;0.16119308265905122;0.15230842455973345;0.15230842455973345
174;0.19117880374424878;0.19070283991749962;0.15230842455973345;0.16119308265905122;0.15230842455973345;0.15230842455973345
175;0.19117880374424878;0.19070283991749962;0.15230842455973345;0.16119308265905122;0.15230842455973345;0.15230842455973345
176;0.19117880374424878;0.19070283991749962;0.15230842455973345;0.16119308265905122;0.15230842455973345;0.15230842455973345
177;0.19117880374424878;0.19070283991749962;0.15230842455973345;0.16119308265905122;0.15230842455973345;0.15230842455973345
178;0.19117880374424878;0.19070283991749962;0.15230842455973345;0.16119308265905122;0.15230842455973345;0.15230842455973345
179;0.19117880374424878;0.19070283991749962;0.15230842455973345;0.16119308265905122;0.15230842455973345;0.15230842455973345
180;0.19117880374424878;0.19070283991749962;0.15230842455973345;0.16119308265905122;0.15230842455973345;0.15230842455973345
181;0.19117880374424878;0.19070283991749962;0.15230842455973345;0.16119308265905122;0.15230842455973345;0.15230842455973345
182;0.19117880374424878;0.19070283991749962;0.15230842455973345;0.16119308265905122;0.15230842455973345;0.15230842455973345
183;0.19117880374424878;0.19070283991749962;0.15230842455973345;0.16119308265905122;0.15230842455973345;0.15230842455973345
184;0.19117880374424878;0.19070283991749962;0.15230842455973345;0.16119308265905122;0.15230842455973345;0.15230842455973345
185;0.19117880374424878;0.19070283991749962;0.15230842455973345;0.16119308265905122;0.15230842455973345;0.15230842455973345
186;0.19117880374424878;0.19070283991749962;0.15230842455973345;0.16119308265905122;0.15230842455973345;0.15230842455973345
187;0.11814883812138445;0.11785469163643494;0.18825375036768308;0.19923521913913125;0.18825375036768308;0.18825375036768308
188;0.11814883812138445;0.11785469163643494;0.18825375036768308;0.19923521913913125;0.18825375036768308;0.18825375036768308
189;0.11814883812138445;0.11785469163643494;0.18825375036768308;0.19923521913913125;0.18825375036768308;0.18825375036768308
190;0.11814883812138445;0.11785469163643494;0.18825375036768308;0.19923521913913125;0.18825375036768308;0.18825375036768308
191;0.11814883812138445;0.11785469163643494;0.18825375036768308;0.19923521913913125;0.18825375036768308;0.18825375036768308
192;0.11814883812138445;0.11785469163643494;0.18825375036768308;0.19923521913913125;0.18825375036768308;0.18825375036768308
193;0.13122073396493522;0.1308940433409561;0.20908199934661875;0.11063922465425241;0.20908199934661875;0.20908199934661875
194;0.13122073396493522;0.1308940433409561;0.20908199934661875;0.11063922465425241;0.20908199934661875;0.20908199934661875
195;0.13122073396493522;0.1308940433409561;0.20908199934661875;0.11063922465425241;0.20908199934661875;0.20908199934661875
196;0.16590940382761946;0.16549635136995733;0.26435357290375877;0.13988709899490567;0.13217678645187939;0.13217678645187939
197;0.19117880374424878;0.19070283991749962;0.15230842455973345;0.16119308265905122;0.15230842455973345;0.15230842455973345
198;0.19117880374424878;0.19070283991749962;0.15230842455973345;0.16119308265905122;0.15230842455973345;0.15230842455973345
199;0.19117880374424878;0.19070283991749962;0.15230842455973345;0.16119308265905122;0.15230842455973345;0.15230842455973345
