index_number,x1,x2,x3,x4,y
68900,-0.16,0.6,0.9,0.4,0.90086016
68901,-0.133333,0.6,0.9,0.4,0.86961464
68902,-0.106667,0.6,0.9,0.4,0.8384768
68903,-0.08,0.6,0.9,0.4,0.8075016
68938,-1.025,0.6,1.0,0.4,2.05670632
68939,-0.95,0.6,1.0,0.4,1.92883752
68940,-0.875,0.6,1.0,0.4,1.8085964
68941,-0.8,0.6,1.0,0.4,1.69564048
68942,-0.773333,0.6,1.0,0.4,1.6571268
68943,-0.746667,0.6,1.0,0.4,1.6194216
68944,-0.72,0.6,1.0,0.4,1.58248304
68945,-0.693333,0.6,1.0,0.4,1.54626696
68946,-0.666667,0.6,1.0,0.4,1.51072456
68947,-0.64,0.6,1.0,0.4,1.47580576
68948,-0.613333,0.6,1.0,0.4,1.4414572
68949,-0.586667,0.6,1.0,0.4,1.4076252
68950,-0.56,0.6,1.0,0.4,1.37425432
68951,-0.533333,0.6,1.0,0.4,1.34128888
68952,-0.506667,0.6,1.0,0.4,1.30867432
68953,-0.48,0.6,1.0,0.4,1.27635608
68954,-0.453333,0.6,1.0,0.4,1.24428256
68955,-0.426667,0.6,1.0,0.4,1.212404
68956,-0.4,0.6,1.0,0.4,1.18067552
68957,-0.373333,0.6,1.0,0.4,1.14905584
68958,-0.346667,0.6,1.0,0.4,1.11751112
68959,-0.32,0.6,1.0,0.4,1.08601304
68960,-0.293333,0.6,1.0,0.4,1.05454264
68961,-0.266667,0.6,1.0,0.4,1.02308848
68962,-0.24,0.6,1.0,0.4,0.99164864
68963,-0.213333,0.6,1.0,0.4,0.96023104
68964,-0.186667,0.6,1.0,0.4,0.92885224
68965,-0.16,0.6,1.0,0.4,0.89753864
68966,-0.133333,0.6,1.0,0.4,0.86632496
68967,-0.106667,0.6,1.0,0.4,0.83525416
68968,-0.08,0.6,1.0,0.4,0.80437688
69003,-1.025,0.6,1.1,0.4,2.0618712
69004,-0.95,0.6,1.1,0.4,1.93393808
69005,-0.875,0.6,1.1,0.4,1.8134336
69006,-0.8,0.6,1.1,0.4,1.699968
69007,-0.773333,0.6,1.1,0.4,1.66120952
69008,-0.746667,0.6,1.1,0.4,1.6232264
69009,-0.72,0.6,1.1,0.4,1.58597832
69010,-0.693333,0.6,1.1,0.4,1.54942288
69011,-0.666667,0.6,1.1,0.4,1.51351416
69012,-0.64,0.6,1.1,0.4,1.47820536
69013,-0.613333,0.6,1.1,0.4,1.44344712
69014,-0.586667,0.6,1.1,0.4,1.40919008
69015,-0.56,0.6,1.1,0.4,1.37538368
69016,-0.533333,0.6,1.1,0.4,1.34197752
69017,-0.506667,0.6,1.1,0.4,1.30892248
69018,-0.48,0.6,1.1,0.4,1.27616992
69019,-0.453333,0.6,1.1,0.4,1.24367416
69020,-0.426667,0.6,1.1,0.4,1.21139128
69021,-0.4,0.6,1.1,0.4,1.17928216
69022,-0.373333,0.6,1.1,0.4,1.14731096
69023,-0.346667,0.6,1.1,0.4,1.1154484
69024,-0.32,0.6,1.1,0.4,1.08367048
69025,-0.293333,0.6,1.1,0.4,1.05196096
69026,-0.266667,0.6,1.1,0.4,1.02031064
69027,-0.24,0.6,1.1,0.4,0.98871824
69028,-0.213333,0.6,1.1,0.4,0.9571916
69029,-0.186667,0.6,1.1,0.4,0.92574592
69030,-0.16,0.6,1.1,0.4,0.89440544
69031,-0.133333,0.6,1.1,0.4,0.86320216
69032,-0.106667,0.6,1.1,0.4,0.8321756
69033,-0.08,0.6,1.1,0.4,0.80137272
69068,-1.025,0.6,1.2,0.4,2.06712536
69069,-0.95,0.6,1.2,0.4,1.93907472
69070,-0.875,0.6,1.2,0.4,1.81825664
69071,-0.8,0.6,1.2,0.4,1.7042468
69072,-0.773333,0.6,1.2,0.4,1.6652372
69073,-0.746667,0.6,1.2,0.4,1.62697376
69074,-0.72,0.6,1.2,0.4,1.5894176
69075,-0.693333,0.6,1.2,0.4,1.55252848
69076,-0.666667,0.6,1.2,0.4,1.51626312
69077,-0.64,0.6,1.2,0.4,1.48057784
69078,-0.613333,0.6,1.2,0.4,1.44542688
69079,-0.586667,0.6,1.2,0.4,1.4107648
69080,-0.56,0.6,1.2,0.4,1.37654552
69081,-0.533333,0.6,1.2,0.4,1.34272304
69082,-0.506667,0.6,1.2,0.4,1.3092532
69083,-0.48,0.6,1.2,0.4,1.27609232
69084,-0.453333,0.6,1.2,0.4,1.24319984
69085,-0.426667,0.6,1.2,0.4,1.2105368
69086,-0.4,0.6,1.2,0.4,1.17806896
69087,-0.373333,0.6,1.2,0.4,1.14576504
69088,-0.346667,0.6,1.2,0.4,1.11359992
69089,-0.32,0.6,1.2,0.4,1.08155272
69090,-0.293333,0.6,1.2,0.4,1.04961024
69091,-0.266667,0.6,1.2,0.4,1.01776488
69092,-0.24,0.6,1.2,0.4,0.98601656
69093,-0.213333,0.6,1.2,0.4,0.95437304
69094,-0.186667,0.6,1.2,0.4,0.9228488
69095,-0.16,0.6,1.2,0.4,0.89146672
69096,-0.133333,0.6,1.2,0.4,0.86025632
69097,-0.106667,0.6,1.2,0.4,0.82925464
69098,-0.08,0.6,1.2,0.4,0.798505416
69133,-1.025,0.6,1.3,0.4,2.0724408
69134,-0.95,0.6,1.3,0.4,1.9442256
69135,-0.875,0.6,1.3,0.4,1.82305272
69136,-0.8,0.6,1.3,0.4,1.7084736
69137,-0.773333,0.6,1.3,0.4,1.6692096
69138,-0.746667,0.6,1.3,0.4,1.630666
69139,-0.72,0.6,1.3,0.4,1.59280528
69140,-0.693333,0.6,1.3,0.4,1.55558952
69141,-0.666667,0.6,1.3,0.4,1.51897792
69142,-0.64,0.6,1.3,0.4,1.48292976
69143,-0.613333,0.6,1.3,0.4,1.4474024
69144,-0.586667,0.6,1.3,0.4,1.41235424
69145,-0.56,0.6,1.3,0.4,1.3777428
69146,-0.533333,0.6,1.3,0.4,1.34352632
69147,-0.506667,0.6,1.3,0.4,1.3096648
69148,-0.48,0.6,1.3,0.4,1.27611904
69149,-0.453333,0.6,1.3,0.4,1.24285272
69150,-0.426667,0.6,1.3,0.4,1.20983128
69151,-0.4,0.6,1.3,0.4,1.17702456
69152,-0.373333,0.6,1.3,0.4,1.14440528
69153,-0.346667,0.6,1.3,0.4,1.1119516
69154,-0.32,0.6,1.3,0.4,1.07964592
69155,-0.293333,0.6,1.3,0.4,1.04747712
69156,-0.266667,0.6,1.3,0.4,1.0154396
69157,-0.24,0.6,1.3,0.4,0.98353408
69158,-0.213333,0.6,1.3,0.4,0.95176872
69159,-0.186667,0.6,1.3,0.4,0.92015752
69160,-0.16,0.6,1.3,0.4,0.88872208
69161,-0.133333,0.6,1.3,0.4,0.85749048
69162,-0.106667,0.6,1.3,0.4,0.82649728
69163,-0.08,0.6,1.3,0.4,0.795783496
69198,-1.025,0.6,1.4,0.4,2.07779528
69199,-0.95,0.6,1.4,0.4,1.94937424
69200,-0.875,0.6,1.4,0.4,1.82781304
69201,-0.8,0.6,1.4,0.4,1.71264744
69202,-0.773333,0.6,1.4,0.4,1.67312816
69203,-0.746667,0.6,1.4,0.4,1.63430624
69204,-0.72,0.6,1.4,0.4,1.596146
69205,-0.693333,0.6,1.4,0.4,1.55861144
69206,-0.666667,0.6,1.4,0.4,1.52166432
69207,-0.64,0.6,1.4,0.4,1.48526648
69208,-0.613333,0.6,1.4,0.4,1.4493784
69209,-0.586667,0.6,1.4,0.4,1.41396168
69210,-0.56,0.6,1.4,0.4,1.37897736
69211,-0.533333,0.6,1.4,0.4,1.3443872
69212,-0.506667,0.6,1.4,0.4,1.31015504
69213,-0.48,0.6,1.4,0.4,1.27624544
69214,-0.453333,0.6,1.4,0.4,1.24262584
69215,-0.426667,0.6,1.4,0.4,1.2092656
69216,-0.4,0.6,1.4,0.4,1.176138
69217,-0.373333,0.6,1.4,0.4,1.14321912
69218,-0.346667,0.6,1.4,0.4,1.11049032
69219,-0.32,0.6,1.4,0.4,1.07793632
69220,-0.293333,0.6,1.4,0.4,1.04554848
69221,-0.266667,0.6,1.4,0.4,1.0133224
69222,-0.24,0.6,1.4,0.4,0.98126
69223,-0.213333,0.6,1.4,0.4,0.94936968
69224,-0.186667,0.6,1.4,0.4,0.9176652
69225,-0.16,0.6,1.4,0.4,0.88616744
69226,-0.133333,0.6,1.4,0.4,0.85490296
69227,-0.106667,0.6,1.4,0.4,0.82390432
69228,-0.08,0.6,1.4,0.4,0.793210008
69845,-1.025,0.6,0.7,0.45,1.94883381
69846,-0.95,0.6,0.7,0.45,1.82923686
69847,-0.875,0.6,0.7,0.45,1.7172144
69848,-0.8,0.6,0.7,0.45,1.61253981
69849,-0.773333,0.6,0.7,0.45,1.5769962
69850,-0.746667,0.6,0.7,0.45,1.54227276
69851,-0.72,0.6,0.7,0.45,1.50832305
69852,-0.693333,0.6,0.7,0.45,1.47509577
69853,-0.666667,0.6,0.7,0.45,1.44253332
69854,-0.64,0.6,0.7,0.45,1.41057468
69855,-0.613333,0.6,0.7,0.45,1.37915433
69856,-0.586667,0.6,0.7,0.45,1.34820522
69857,-0.56,0.6,0.7,0.45,1.3176576
69858,-0.533333,0.6,0.7,0.45,1.287441
69859,-0.506667,0.6,0.7,0.45,1.25748558
69860,-0.48,0.6,0.7,0.45,1.22772177
69861,-0.453333,0.6,0.7,0.45,1.19808351
69862,-0.426667,0.6,0.7,0.45,1.16850789
69863,-0.4,0.6,0.7,0.45,1.1389392
69864,-0.373333,0.6,0.7,0.45,1.10932884
69865,-0.346667,0.6,0.7,0.45,1.07963928
69866,-0.32,0.6,0.7,0.45,1.04984388
69867,-0.293333,0.6,0.7,0.45,1.01992959
69868,-0.266667,0.6,0.7,0.45,0.98989614
69869,-0.24,0.6,0.7,0.45,0.95975595
69870,-0.213333,0.6,0.7,0.45,0.9295344
69871,-0.186667,0.6,0.7,0.45,0.899266446
69872,-0.16,0.6,0.7,0.45,0.868996773
69873,-0.133333,0.6,0.7,0.45,0.838777437
69874,-0.106667,0.6,0.7,0.45,0.808666686
69875,-0.08,0.6,0.7,0.45,0.778728114
69910,-1.025,0.6,0.8,0.45,1.95336432
69911,-0.95,0.6,0.8,0.45,1.83380463
69912,-0.875,0.6,0.8,0.45,1.72162125
69913,-0.8,0.6,0.8,0.45,1.61650242
69914,-0.773333,0.6,0.8,0.45,1.58072112
69915,-0.746667,0.6,0.8,0.45,1.54571598
69916,-0.72,0.6,0.8,0.45,1.51144155
69917,-0.693333,0.6,0.8,0.45,1.47784869
69918,-0.666667,0.6,0.8,0.45,1.44488313
69919,-0.64,0.6,0.8,0.45,1.41248853
69920,-0.613333,0.6,0.8,0.45,1.38060513
69921,-0.586667,0.6,0.8,0.45,1.34917254
69922,-0.56,0.6,0.8,0.45,1.31812857
69923,-0.533333,0.6,0.8,0.45,1.28741085
69924,-0.506667,0.6,0.8,0.45,1.25695845
69925,-0.48,0.6,0.8,0.45,1.22671098
69926,-0.453333,0.6,0.8,0.45,1.19661174
69927,-0.426667,0.6,0.8,0.45,1.16660727
69928,-0.4,0.6,0.8,0.45,1.13665032
69929,-0.373333,0.6,0.8,0.45,1.10669985
69930,-0.346667,0.6,0.8,0.45,1.07672418
69931,-0.32,0.6,0.8,0.45,1.04670018
69932,-0.293333,0.6,0.8,0.45,1.01661615
69933,-0.266667,0.6,0.8,0.45,0.98647092
69934,-0.24,0.6,0.8,0.45,0.95627367
69935,-0.213333,0.6,0.8,0.45,0.92604528
69936,-0.186667,0.6,0.8,0.45,0.895815009
69937,-0.16,0.6,0.8,0.45,0.865621584
69938,-0.133333,0.6,0.8,0.45,0.835511013
69939,-0.106667,0.6,0.8,0.45,0.805535955
69940,-0.08,0.6,0.8,0.45,0.775754991
69975,-1.025,0.6,0.9,0.45,1.95808077
69976,-0.95,0.6,0.9,0.45,1.83849003
69977,-0.875,0.6,0.9,0.45,1.72606878
69978,-0.8,0.6,0.9,0.45,1.62043947
69979,-0.773333,0.6,0.9,0.45,1.58440401
69980,-0.746667,0.6,0.9,0.45,1.54910655
69981,-0.72,0.6,0.9,0.45,1.51450299
69982,-0.693333,0.6,0.9,0.45,1.48054662
69983,-0.666667,0.6,0.9,0.45,1.44718686
69984,-0.64,0.6,0.9,0.45,1.41437178
69985,-0.613333,0.6,0.9,0.45,1.38204666
69986,-0.586667,0.6,0.9,0.45,1.35015696
69987,-0.56,0.6,0.9,0.45,1.31864706
69988,-0.533333,0.6,0.9,0.45,1.28746143
69989,-0.506667,0.6,0.9,0.45,1.25654643
69990,-0.48,0.6,0.9,0.45,1.22584932
69991,-0.453333,0.6,0.9,0.45,1.19532105
69992,-0.426667,0.6,0.9,0.45,1.16491554
69993,-0.4,0.6,0.9,0.45,1.13459247
69994,-0.373333,0.6,0.9,0.45,1.10431692
69995,-0.346667,0.6,0.9,0.45,1.07406198
69996,-0.32,0.6,0.9,0.45,1.04380776
69997,-0.293333,0.6,0.9,0.45,1.01354436
69998,-0.266667,0.6,0.9,0.45,0.98327034
69999,-0.24,0.6,0.9,0.45,0.95299362
70000,-0.213333,0.6,0.9,0.45,0.92273184
70001,-0.186667,0.6,0.9,0.45,0.892510506
70002,-0.16,0.6,0.9,0.45,0.862363944
70003,-0.133333,0.6,0.9,0.45,0.832333437
70004,-0.106667,0.6,0.9,0.45,0.802466991
70005,-0.08,0.6,0.9,0.45,0.772818723
70040,-1.025,0.6,1.0,0.45,1.96293249
70041,-0.95,0.6,1.0,0.45,1.84324788
70042,-0.875,0.6,1.0,0.45,1.7305245
70043,-0.8,0.6,1.0,0.45,1.62433665
70044,-0.773333,0.6,1.0,0.45,1.58803749
70045,-0.746667,0.6,1.0,0.45,1.55244303
70046,-0.72,0.6,1.0,0.45,1.51751097
70047,-0.693333,0.6,1.0,0.45,1.48319739
70048,-0.666667,0.6,1.0,0.45,1.44945504
70049,-0.64,0.6,1.0,0.45,1.41623595
70050,-0.613333,0.6,1.0,0.45,1.38349035
70051,-0.586667,0.6,1.0,0.45,1.35116856
70052,-0.56,0.6,1.0,0.45,1.31922063
70053,-0.533333,0.6,1.0,0.45,1.28759688
70054,-0.506667,0.6,1.0,0.45,1.25624997
70055,-0.48,0.6,1.0,0.45,1.22513328
70056,-0.453333,0.6,1.0,0.45,1.19420424
70057,-0.426667,0.6,1.0,0.45,1.1634228
70058,-0.4,0.6,1.0,0.45,1.13275431
70059,-0.373333,0.6,1.0,0.45,1.1021688
70060,-0.346667,0.6,1.0,0.45,1.07164341
70061,-0.32,0.6,1.0,0.45,1.04116131
70062,-0.293333,0.6,1.0,0.45,1.0107144
70063,-0.266667,0.6,1.0,0.45,0.98030151
70064,-0.24,0.6,1.0,0.45,0.94992984
70065,-0.213333,0.6,1.0,0.45,0.91961532
70066,-0.186667,0.6,1.0,0.45,0.889380747
70067,-0.16,0.6,1.0,0.45,0.859257171
70068,-0.133333,0.6,1.0,0.45,0.829282212
70069,-0.106667,0.6,1.0,0.45,0.799500024
70070,-0.08,0.6,1.0,0.45,0.769960836
70105,-1.025,0.6,1.1,0.45,1.9678797
70106,-0.95,0.6,1.1,0.45,1.84804479
70107,-0.875,0.6,1.1,0.45,1.73496708
70108,-0.8,0.6,1.1,0.45,1.62818703
70109,-0.773333,0.6,1.1,0.45,1.59161931
70110,-0.746667,0.6,1.1,0.45,1.55572731
70111,-0.72,0.6,1.1,0.45,1.5204708
70112,-0.693333,0.6,1.1,0.45,1.48580847
70113,-0.666667,0.6,1.1,0.45,1.4516964
70114,-0.64,0.6,1.1,0.45,1.41809031
70115,-0.613333,0.6,1.1,0.45,1.38494439
70116,-0.586667,0.6,1.1,0.45,1.35221391
70117,-0.56,0.6,1.1,0.45,1.31985333
70118,-0.533333,0.6,1.1,0.45,1.28781837
70119,-0.506667,0.6,1.1,0.45,1.25606673
70120,-0.48,0.6,1.1,0.45,1.22455728
70121,-0.453333,0.6,1.1,0.45,1.19325267
70122,-0.426667,0.6,1.1,0.45,1.16211789
70123,-0.4,0.6,1.1,0.45,1.13112306
70124,-0.373333,0.6,1.1,0.45,1.10024244
70125,-0.346667,0.6,1.1,0.45,1.0694565
70126,-0.32,0.6,1.1,0.45,1.0387512
70127,-0.293333,0.6,1.1,0.45,1.00811997
70128,-0.266667,0.6,1.1,0.45,0.97756254
70129,-0.24,0.6,1.1,0.45,0.94708575
70130,-0.213333,0.6,1.1,0.45,0.91670445
70131,-0.186667,0.6,1.1,0.45,0.886439574
70132,-0.16,0.6,1.1,0.45,0.85631976
70133,-0.133333,0.6,1.1,0.45,0.82637973
70134,-0.106667,0.6,1.1,0.45,0.796660416
70135,-0.08,0.6,1.1,0.45,0.767208672
70170,-1.025,0.6,1.2,0.45,1.97289054
70171,-0.95,0.6,1.2,0.45,1.85285655
70172,-0.875,0.6,1.2,0.45,1.73938284
70173,-0.8,0.6,1.2,0.45,1.63198818
70174,-0.773333,0.6,1.2,0.45,1.59515028
70175,-0.746667,0.6,1.2,0.45,1.55896299
70176,-0.72,0.6,1.2,0.45,1.52338815
70177,-0.693333,0.6,1.2,0.45,1.48838697
70178,-0.666667,0.6,1.2,0.45,1.45391832
70179,-0.64,0.6,1.2,0.45,1.4199417
70180,-0.613333,0.6,1.2,0.45,1.38641499
70181,-0.586667,0.6,1.2,0.45,1.35329715
70182,-0.56,0.6,1.2,0.45,1.32054723
70183,-0.533333,0.6,1.2,0.45,1.28812509
70184,-0.506667,0.6,1.2,0.45,1.2559932
70185,-0.48,0.6,1.2,0.45,1.22411493
70186,-0.453333,0.6,1.2,0.45,1.19245725
70187,-0.426667,0.6,1.2,0.45,1.16098956
70188,-0.4,0.6,1.2,0.45,1.12968603
70189,-0.373333,0.6,1.2,0.45,1.09852434
70190,-0.346667,0.6,1.2,0.45,1.06748811
70191,-0.32,0.6,1.2,0.45,1.03656546
70192,-0.293333,0.6,1.2,0.45,1.00575153
70193,-0.266667,0.6,1.2,0.45,0.97504677
70194,-0.24,0.6,1.2,0.45,0.9444582
70195,-0.213333,0.6,1.2,0.45,0.91400004
70196,-0.186667,0.6,1.2,0.45,0.883691784
70197,-0.16,0.6,1.2,0.45,0.85356027
70198,-0.133333,0.6,1.2,0.45,0.823637871
70199,-0.106667,0.6,1.2,0.45,0.793962846
70200,-0.08,0.6,1.2,0.45,0.764579016
70235,-1.025,0.6,1.3,0.45,1.97794089
70236,-0.95,0.6,1.3,0.45,1.85766552
70237,-0.875,0.6,1.3,0.45,1.74376323
70238,-0.8,0.6,1.3,0.45,1.6357401
70239,-0.773333,0.6,1.3,0.45,1.59863292
70240,-0.746667,0.6,1.3,0.45,1.56215448
70241,-0.72,0.6,1.3,0.45,1.52626851
70242,-0.693333,0.6,1.3,0.45,1.49093874
70243,-0.666667,0.6,1.3,0.45,1.45612701
70244,-0.64,0.6,1.3,0.45,1.4217957
70245,-0.613333,0.6,1.3,0.45,1.38790611
70246,-0.586667,0.6,1.3,0.45,1.35442089
70247,-0.56,0.6,1.3,0.45,1.3213026
70248,-0.533333,0.6,1.3,0.45,1.28851524
70249,-0.506667,0.6,1.3,0.45,1.25602497
70250,-0.48,0.6,1.3,0.45,1.22379921
70251,-0.453333,0.6,1.3,0.45,1.1918088
70252,-0.426667,0.6,1.3,0.45,1.16002674
70253,-0.4,0.6,1.3,0.45,1.12843062
70254,-0.373333,0.6,1.3,0.45,1.09700118
70255,-0.346667,0.6,1.3,0.45,1.06572465
70256,-0.32,0.6,1.3,0.45,1.03459131
70257,-0.293333,0.6,1.3,0.45,1.00359756
70258,-0.266667,0.6,1.3,0.45,0.97274484
70259,-0.24,0.6,1.3,0.45,0.94204044
70260,-0.213333,0.6,1.3,0.45,0.91149804
70261,-0.186667,0.6,1.3,0.45,0.881136351
70262,-0.16,0.6,1.3,0.45,0.850980627
70263,-0.133333,0.6,1.3,0.45,0.821061369
70264,-0.106667,0.6,1.3,0.45,0.791414496
70265,-0.08,0.6,1.3,0.45,0.762081093
70300,-1.025,0.6,1.4,0.45,1.98301167
70301,-0.95,0.6,1.4,0.45,1.86246171
70302,-0.875,0.6,1.4,0.45,1.7481033
70303,-0.8,0.6,1.4,0.45,1.63944432
70304,-0.773333,0.6,1.4,0.45,1.60207038
70305,-0.746667,0.6,1.4,0.45,1.56530592
70306,-0.72,0.6,1.4,0.45,1.52911692
70307,-0.693333,0.6,1.4,0.45,1.49346927
70308,-0.666667,0.6,1.4,0.45,1.45832742
70309,-0.64,0.6,1.4,0.45,1.42365645
70310,-0.613333,0.6,1.4,0.45,1.3894209
70311,-0.586667,0.6,1.4,0.45,1.35558639
70312,-0.56,0.6,1.4,0.45,1.32211908
70313,-0.533333,0.6,1.4,0.45,1.28898621
70314,-0.506667,0.6,1.4,0.45,1.25615736
70315,-0.48,0.6,1.4,0.45,1.22360337
70316,-0.453333,0.6,1.4,0.45,1.1912985
70317,-0.426667,0.6,1.4,0.45,1.15921881
70318,-0.4,0.6,1.4,0.45,1.12734504
70319,-0.373333,0.6,1.4,0.45,1.09566027
70320,-0.346667,0.6,1.4,0.45,1.06415325
70321,-0.32,0.6,1.4,0.45,1.03281588
70322,-0.293333,0.6,1.4,0.45,1.00164609
70323,-0.266667,0.6,1.4,0.45,0.97064613
70324,-0.24,0.6,1.4,0.45,0.93982338
70325,-0.213333,0.6,1.4,0.45,0.90919161
70326,-0.186667,0.6,1.4,0.45,0.878768604
70327,-0.16,0.6,1.4,0.45,0.848578491
70328,-0.133333,0.6,1.4,0.45,0.818650125
70329,-0.106667,0.6,1.4,0.45,0.789017337
70330,-0.08,0.6,1.4,0.45,0.759718746
70947,-1.025,0.6,0.7,0.5,1.8589382
70948,-0.95,0.6,0.7,0.5,1.7474209
70949,-0.875,0.6,0.7,0.5,1.6428447
70950,-0.8,0.6,0.7,0.5,1.5448517
70951,-0.773333,0.6,0.7,0.5,1.5114772
70952,-0.746667,0.6,0.7,0.5,1.478806
70953,-0.72,0.6,0.7,0.5,1.4467886
70954,-0.693333,0.6,0.7,0.5,1.4153719
70955,-0.666667,0.6,0.7,0.5,1.3844984
70956,-0.64,0.6,0.7,0.5,1.3541083
70957,-0.613333,0.6,0.7,0.5,1.3241393
70958,-0.586667,0.6,0.7,0.5,1.2945288
70959,-0.56,0.6,0.7,0.5,1.265213
70960,-0.533333,0.6,0.7,0.5,1.236129
70961,-0.506667,0.6,0.7,0.5,1.2072164
70962,-0.48,0.6,0.7,0.5,1.1784165
70963,-0.453333,0.6,0.7,0.5,1.149676
70964,-0.426667,0.6,0.7,0.5,1.1209469
70965,-0.4,0.6,0.7,0.5,1.0921894
70966,-0.373333,0.6,0.7,0.5,1.0633723
70967,-0.346667,0.6,0.7,0.5,1.0344757
70968,-0.32,0.6,0.7,0.5,1.0054899
70969,-0.293333,0.6,0.7,0.5,0.97641764
70970,-0.266667,0.6,0.7,0.5,0.94727185
70971,-0.24,0.6,0.7,0.5,0.9180756
70972,-0.213333,0.6,0.7,0.5,0.88886153
70973,-0.186667,0.6,0.7,0.5,0.85966896
70974,-0.16,0.6,0.7,0.5,0.83054416
70975,-0.133333,0.6,0.7,0.5,0.80153828
70976,-0.106667,0.6,0.7,0.5,0.77270677
70977,-0.08,0.6,0.7,0.5,0.74410898
71012,-1.025,0.6,0.8,0.5,1.8633223
71013,-0.95,0.6,0.8,0.5,1.7517465
71014,-0.875,0.6,0.8,0.5,1.6468911
71015,-0.8,0.6,0.8,0.5,1.5483286
71016,-0.773333,0.6,0.8,0.5,1.5146756
71017,-0.746667,0.6,0.8,0.5,1.4816864
71018,-0.72,0.6,0.8,0.5,1.4493141
71019,-0.693333,0.6,0.8,0.5,1.4175092
71020,-0.666667,0.6,0.8,0.5,1.3862185
71021,-0.64,0.6,0.8,0.5,1.3553882
71022,-0.613333,0.6,0.8,0.5,1.3249621
71023,-0.586667,0.6,0.8,0.5,1.2948847
71024,-0.56,0.6,0.8,0.5,1.2651
71025,-0.533333,0.6,0.8,0.5,1.2355533
71026,-0.506667,0.6,0.8,0.5,1.2061924
71027,-0.48,0.6,0.8,0.5,1.1769671
71028,-0.453333,0.6,0.8,0.5,1.1478323
71029,-0.426667,0.6,0.8,0.5,1.1187474
71030,-0.4,0.6,0.8,0.5,1.089679
71031,-0.373333,0.6,0.8,0.5,1.0606007
71032,-0.346667,0.6,0.8,0.5,1.0314953
71033,-0.32,0.6,0.8,0.5,1.002354
71034,-0.293333,0.6,0.8,0.5,0.97317849
71035,-0.266667,0.6,0.8,0.5,0.94397871
71036,-0.24,0.6,0.8,0.5,0.91477363
71037,-0.213333,0.6,0.8,0.5,0.88559094
71038,-0.186667,0.6,0.8,0.5,0.85646464
71039,-0.16,0.6,0.8,0.5,0.82743577
71040,-0.133333,0.6,0.8,0.5,0.79855055
71041,-0.106667,0.6,0.8,0.5,0.76986006
71042,-0.08,0.6,0.8,0.5,0.7414198
71077,-1.025,0.6,0.9,0.5,1.8678547
71078,-0.95,0.6,0.9,0.5,1.7561514
71079,-0.875,0.6,0.9,0.5,1.650947
71080,-0.8,0.6,0.9,0.5,1.5517657
71081,-0.773333,0.6,0.9,0.5,1.5178257
71082,-0.746667,0.6,0.9,0.5,1.4845163
71083,-0.72,0.6,0.9,0.5,1.451793
71084,-0.693333,0.6,0.9,0.5,1.4196099
71085,-0.666667,0.6,0.9,0.5,1.3879182
71086,-0.64,0.6,0.9,0.5,1.3566689
71087,-0.613333,0.6,0.9,0.5,1.3258116
71088,-0.586667,0.6,0.9,0.5,1.2952968
71089,-0.56,0.6,0.9,0.5,1.2650749
71090,-0.533333,0.6,0.9,0.5,1.2350979
71091,-0.506667,0.6,0.9,0.5,1.2053204
71092,-0.48,0.6,0.9,0.5,1.1756991
71093,-0.453333,0.6,0.9,0.5,1.1461954
71094,-0.426667,0.6,0.9,0.5,1.1167747
71095,-0.4,0.6,0.9,0.5,1.0874087
71096,-0.373333,0.6,0.9,0.5,1.0580749
71097,-0.346667,0.6,0.9,0.5,1.0287589
71098,-0.32,0.6,0.9,0.5,0.99945316
71099,-0.293333,0.6,0.9,0.5,0.97015884
71100,-0.266667,0.6,0.9,0.5,0.94088453
71101,-0.24,0.6,0.9,0.5,0.91164649
71102,-0.213333,0.6,0.9,0.5,0.882469
71103,-0.186667,0.6,0.9,0.5,0.85338215
71104,-0.16,0.6,0.9,0.5,0.82442289
71105,-0.133333,0.6,0.9,0.5,0.79563338
71106,-0.106667,0.6,0.9,0.5,0.76706085
71107,-0.08,0.6,0.9,0.5,0.73875719
71142,-1.025,0.6,1.0,0.5,1.8724887
71143,-0.95,0.6,1.0,0.5,1.7605972
71144,-0.875,0.6,1.0,0.5,1.6549889
71145,-0.8,0.6,1.0,0.5,1.5551572
71146,-0.773333,0.6,1.0,0.5,1.5209274
71147,-0.746667,0.6,1.0,0.5,1.4872999
71148,-0.72,0.6,1.0,0.5,1.454233
71149,-0.693333,0.6,1.0,0.5,1.4216841
71150,-0.666667,0.6,1.0,0.5,1.3896083
71151,-0.64,0.6,1.0,0.5,1.3579612
71152,-0.613333,0.6,1.0,0.5,1.326697
71153,-0.586667,0.6,1.0,0.5,1.2957716
71154,-0.56,0.6,1.0,0.5,1.2651409
71155,-0.533333,0.6,1.0,0.5,1.2347623
71156,-0.506667,0.6,1.0,0.5,1.2045963
71157,-0.48,0.6,1.0,0.5,1.1746052
71158,-0.453333,0.6,1.0,0.5,1.1447556
71159,-0.426667,0.6,1.0,0.5,1.1150178
71160,-0.4,0.6,1.0,0.5,1.0853678
71161,-0.373333,0.6,1.0,0.5,1.0557865
71162,-0.346667,0.6,1.0,0.5,1.0262619
71163,-0.32,0.6,1.0,0.5,0.9967876
71164,-0.293333,0.6,1.0,0.5,0.96736521
71165,-0.266667,0.6,1.0,0.5,0.93800245
71166,-0.24,0.6,1.0,0.5,0.90871394
71167,-0.213333,0.6,1.0,0.5,0.87952154
