index_number,x1,x2,x3,x4,y
44754,0.033333,0.8,1.4,1.1,0.415339823
44755,0.1,0.8,1.4,1.1,0.388687831
44756,0.16667,0.8,1.4,1.1,0.362992729
44757,0.23333,0.8,1.4,1.1,0.337587676
44758,0.3,0.8,1.4,1.1,0.312154748
44759,0.36667,0.8,1.4,1.1,0.285838168
44760,0.43333,0.8,1.4,1.1,0.258892893
44761,0.5,0.8,1.4,1.1,0.23164888
44762,0.56667,0.8,1.4,1.1,0.203414544
44763,0.63333,0.8,1.4,1.1,0.174901673
44764,0.7,0.8,1.4,1.1,0.145398607
44765,0.76667,0.8,1.4,1.1,0.115274886
44766,0.83333,0.8,1.4,1.1,0.084932304
44767,0.9,0.8,1.4,1.1,0.055591578
44784,-0.033333,0.8,1.6,1.1,0.442773543
44785,0.033333,0.8,1.6,1.1,0.414745933
44786,0.1,0.8,1.6,1.1,0.388078364
44787,0.16667,0.8,1.6,1.1,0.36223518
44788,0.23333,0.8,1.6,1.1,0.336613867
44789,0.3,0.8,1.6,1.1,0.310965229
44790,0.36667,0.8,1.6,1.1,0.284439274
44791,0.43333,0.8,1.6,1.1,0.257297231
44792,0.5,0.8,1.6,1.1,0.229873962
44793,0.56667,0.8,1.6,1.1,0.201474967
44794,0.63333,0.8,1.6,1.1,0.172816861
44795,0.7,0.8,1.6,1.1,0.143184281
44796,0.76667,0.8,1.6,1.1,0.112948172
44797,0.83333,0.8,1.6,1.1,0.08251053
44798,0.9,0.8,1.6,1.1,0.053093181
44815,-0.033333,0.8,1.8,1.1,0.442226754
44816,0.033333,0.8,1.8,1.1,0.41420306
44817,0.1,0.8,1.8,1.1,0.387484583
44818,0.16667,0.8,1.8,1.1,0.361471515
44819,0.23333,0.8,1.8,1.1,0.335625142
44820,0.3,0.8,1.8,1.1,0.309755382
44821,0.36667,0.8,1.8,1.1,0.283016709
44822,0.43333,0.8,1.8,1.1,0.255675324
44823,0.5,0.8,1.8,1.1,0.228069872
44824,0.56667,0.8,1.8,1.1,0.19950234
44825,0.63333,0.8,1.8,1.1,0.170694015
44826,0.7,0.8,1.8,1.1,0.140925726
44827,0.76667,0.8,1.8,1.1,0.110570014
44828,0.83333,0.8,1.8,1.1,0.080029399
44829,0.9,0.8,1.8,1.1,0.050527409
44846,-0.033333,0.8,2.0,1.1,0.441754568
44847,0.033333,0.8,2.0,1.1,0.413708632
44848,0.1,0.8,2.0,1.1,0.386910207
44849,0.16667,0.8,2.0,1.1,0.360711767
44850,0.23333,0.8,2.0,1.1,0.334635361
44851,0.3,0.8,2.0,1.1,0.308541751
44852,0.36667,0.8,2.0,1.1,0.281588996
44853,0.43333,0.8,2.0,1.1,0.254047322
44854,0.5,0.8,2.0,1.1,0.22625839
44855,0.56667,0.8,2.0,1.1,0.197520142
44856,0.63333,0.8,2.0,1.1,0.168558383
44857,0.7,0.8,2.0,1.1,0.138649997
44858,0.76667,0.8,2.0,1.1,0.108169257
44859,0.83333,0.8,2.0,1.1,0.077519423
44860,0.9,0.8,2.0,1.1,0.047926227
56977,-0.033333,0.7,1.4,0.6,0.646156645
56978,0.033333,0.7,1.4,0.6,0.592704998
56979,0.1,0.7,1.4,0.6,0.541360785
56980,0.16667,0.7,1.4,0.6,0.49218098
56981,0.23333,0.7,1.4,0.6,0.445557629
56982,0.3,0.7,1.4,0.6,0.399854239
56983,0.36667,0.7,1.4,0.6,0.353955757
56984,0.43333,0.7,1.4,0.6,0.305961157
56985,0.5,0.7,1.4,0.6,0.25708359
56986,0.56667,0.7,1.4,0.6,0.206005676
56987,0.63333,0.7,1.4,0.6,0.152520874
56988,0.7,0.7,1.4,0.6,0.095386029
56989,0.76667,0.7,1.4,0.6,0.036807443
56990,0.83333,0.7,1.4,0.6,-0.024302952
56991,0.9,0.7,1.4,0.6,-0.087909995
57008,-0.033333,0.7,1.6,0.6,0.644029351
57009,0.033333,0.7,1.6,0.6,0.59068281
57010,0.1,0.7,1.6,0.6,0.539368585
57011,0.16667,0.7,1.6,0.6,0.490014316
57012,0.23333,0.7,1.6,0.6,0.442944477
57013,0.3,0.7,1.6,0.6,0.3966066
57014,0.36667,0.7,1.6,0.6,0.350021288
57015,0.43333,0.7,1.6,0.6,0.301384964
57016,0.5,0.7,1.6,0.6,0.25198902
57017,0.56667,0.7,1.6,0.6,0.200510686
57018,0.63333,0.7,1.6,0.6,0.146732813
57019,0.7,0.7,1.6,0.6,0.089394868
57020,0.76667,0.7,1.6,0.6,0.030697216
57021,0.83333,0.7,1.6,0.6,-0.030466234
57022,0.9,0.7,1.6,0.6,-0.094073153
57039,-0.033333,0.7,1.8,0.6,0.642132489
57040,0.033333,0.7,1.8,0.6,0.5887952
57041,0.1,0.7,1.8,0.6,0.537405448
57042,0.16667,0.7,1.8,0.6,0.487786356
57043,0.23333,0.7,1.8,0.6,0.440228979
57044,0.3,0.7,1.8,0.6,0.393255859
57045,0.36667,0.7,1.8,0.6,0.3459952
57046,0.43333,0.7,1.8,0.6,0.296719554
57047,0.5,0.7,1.8,0.6,0.246792908
57048,0.56667,0.7,1.8,0.6,0.194890946
57049,0.63333,0.7,1.8,0.6,0.1407904
57050,0.7,0.7,1.8,0.6,0.083215478
57051,0.76667,0.7,1.8,0.6,0.024363896
57052,0.83333,0.7,1.8,0.6,-0.036887296
57053,0.9,0.7,1.8,0.6,-0.100526913
57070,-0.033333,0.7,2.0,0.6,0.640451863
57071,0.033333,0.7,2.0,0.6,0.587041879
57072,0.1,0.7,2.0,0.6,0.53548983
57073,0.16667,0.7,2.0,0.6,0.485536101
57074,0.23333,0.7,2.0,0.6,0.437461115
57075,0.3,0.7,2.0,0.6,0.389853063
57076,0.36667,0.7,2.0,0.6,0.341927149
57077,0.43333,0.7,2.0,0.6,0.292015996
57078,0.5,0.7,2.0,0.6,0.241550453
57079,0.56667,0.7,2.0,0.6,0.189206636
57080,0.63333,0.7,2.0,0.6,0.134758529
57081,0.7,0.7,2.0,0.6,0.076917064
57082,0.76667,0.7,2.0,0.6,0.017880253
57083,0.83333,0.7,2.0,0.6,-0.043490761
57084,0.9,0.7,2.0,0.6,-0.107194484
57318,-0.033333,0.7,1.4,0.65,0.618890868
57319,0.033333,0.7,1.4,0.65,0.568346779
57320,0.1,0.7,1.4,0.65,0.519927423
57321,0.16667,0.7,1.4,0.65,0.473653416
57322,0.23333,0.7,1.4,0.65,0.429779422
57323,0.3,0.7,1.4,0.65,0.386668677
57324,0.36667,0.7,1.4,0.65,0.343242795
57325,0.43333,0.7,1.4,0.65,0.297741124
57326,0.5,0.7,1.4,0.65,0.251383477
57327,0.56667,0.7,1.4,0.65,0.202978668
57328,0.63333,0.7,1.4,0.65,0.152362912
57329,0.7,0.7,1.4,0.65,0.098373247
57330,0.76667,0.7,1.4,0.65,0.043093656
57331,0.83333,0.7,1.4,0.65,-0.014511303
57332,0.9,0.7,1.4,0.65,-0.074417049
57349,-0.033333,0.7,1.6,0.65,0.616987143
57350,0.033333,0.7,1.6,0.65,0.566545453
57351,0.1,0.7,1.6,0.65,0.518142489
57352,0.16667,0.7,1.6,0.65,0.471673175
57353,0.23333,0.7,1.6,0.65,0.427341761
57354,0.3,0.7,1.6,0.65,0.383608606
57355,0.36667,0.7,1.6,0.65,0.339527436
57356,0.43333,0.7,1.6,0.65,0.29342011
57357,0.5,0.7,1.6,0.65,0.246568424
57358,0.56667,0.7,1.6,0.65,0.197771167
57359,0.63333,0.7,1.6,0.65,0.146855873
57360,0.7,0.7,1.6,0.65,0.092646193
57361,0.76667,0.7,1.6,0.65,0.03722491
57362,0.83333,0.7,1.6,0.65,-0.020458748
57363,0.9,0.7,1.6,0.65,-0.080390996
57380,-0.033333,0.7,1.8,0.65,0.615294677
57381,0.033333,0.7,1.8,0.65,0.564864322
57382,0.1,0.7,1.8,0.65,0.516378356
57383,0.16667,0.7,1.8,0.65,0.469631459
57384,0.23333,0.7,1.8,0.65,0.424808658
57385,0.3,0.7,1.8,0.65,0.380454339
57386,0.36667,0.7,1.8,0.65,0.33572715
57387,0.43333,0.7,1.8,0.65,0.289014326
57388,0.5,0.7,1.8,0.65,0.241657095
57389,0.56667,0.7,1.8,0.65,0.192447657
57390,0.63333,0.7,1.8,0.65,0.141207683
57391,0.7,0.7,1.8,0.65,0.086748385
57392,0.76667,0.7,1.8,0.65,0.03115388
57393,0.83333,0.7,1.8,0.65,-0.026640785
57394,0.9,0.7,1.8,0.65,-0.086630873
57411,-0.033333,0.7,2.0,0.65,0.613800169
57412,0.033333,0.7,2.0,0.65,0.563302944
57413,0.1,0.7,2.0,0.65,0.514652428
57414,0.16667,0.7,2.0,0.65,0.46756494
57415,0.23333,0.7,2.0,0.65,0.422226376
57416,0.3,0.7,2.0,0.65,0.377253169
57417,0.36667,0.7,2.0,0.65,0.33188884
57418,0.43333,0.7,2.0,0.65,0.284572805
57419,0.5,0.7,2.0,0.65,0.236702333
57420,0.56667,0.7,2.0,0.65,0.187065232
57421,0.63333,0.7,2.0,0.65,0.135479636
57422,0.7,0.7,2.0,0.65,0.080745256
57423,0.76667,0.7,2.0,0.65,0.024949747
57424,0.83333,0.7,2.0,0.65,-0.032985231
57425,0.9,0.7,2.0,0.65,-0.093062578
57659,-0.033333,0.7,1.4,0.7,0.592590438
57660,0.033333,0.7,1.4,0.7,0.544867899
57661,0.1,0.7,1.4,0.7,0.49927753
57662,0.16667,0.7,1.4,0.7,0.455805194
57663,0.23333,0.7,1.4,0.7,0.414571469
57664,0.3,0.7,1.4,0.7,0.373945807
57665,0.36667,0.7,1.4,0.7,0.332893882
57666,0.43333,0.7,1.4,0.7,0.289794876
57667,0.5,0.7,1.4,0.7,0.245870153
57668,0.56667,0.7,1.4,0.7,0.200040431
57669,0.63333,0.7,1.4,0.7,0.15217592
57670,0.7,0.7,1.4,0.7,0.101187799
57671,0.76667,0.7,1.4,0.7,0.049044193
57672,0.83333,0.7,1.4,0.7,-0.005237667
57673,0.9,0.7,1.4,0.7,-0.061640742
57690,-0.033333,0.7,1.6,0.7,0.59088355
57691,0.033333,0.7,1.6,0.7,0.543259121
57692,0.1,0.7,1.6,0.7,0.497672869
57693,0.16667,0.7,1.6,0.7,0.453988058
57694,0.23333,0.7,1.6,0.7,0.412292132
57695,0.3,0.7,1.6,0.7,0.371062635
57696,0.36667,0.7,1.6,0.7,0.329391208
57697,0.43333,0.7,1.6,0.7,0.28572394
57698,0.5,0.7,1.6,0.7,0.241329973
57699,0.56667,0.7,1.6,0.7,0.195117654
57700,0.63333,0.7,1.6,0.7,0.146950889
57701,0.7,0.7,1.6,0.7,0.095730759
57702,0.76667,0.7,1.6,0.7,0.04342778
57703,0.83333,0.7,1.6,0.7,-0.010954018
57704,0.9,0.7,1.6,0.7,-0.067406676
57721,-0.033333,0.7,1.8,0.7,0.589371175
57722,0.033333,0.7,1.8,0.7,0.541758701
57723,0.1,0.7,1.8,0.7,0.496083144
57724,0.16667,0.7,1.8,0.7,0.452111242
57725,0.23333,0.7,1.8,0.7,0.409925185
57726,0.3,0.7,1.8,0.7,0.368094022
57727,0.36667,0.7,1.8,0.7,0.325809758
57728,0.43333,0.7,1.8,0.7,0.281572547
57729,0.5,0.7,1.8,0.7,0.236698992
57730,0.56667,0.7,1.8,0.7,0.190087596
57731,0.63333,0.7,1.8,0.7,0.141597354
57732,0.7,0.7,1.8,0.7,0.090119364
57733,0.76667,0.7,1.8,0.7,0.037628573
57734,0.83333,0.7,1.8,0.7,-0.016883063
57735,0.9,0.7,1.8,0.7,-0.073414927
57752,-0.033333,0.7,2.0,0.7,0.588040683
57753,0.033333,0.7,2.0,0.7,0.540365911
57754,0.1,0.7,2.0,0.7,0.494524556
57755,0.16667,0.7,2.0,0.7,0.450208946
57756,0.23333,0.7,2.0,0.7,0.407513286
57757,0.3,0.7,2.0,0.7,0.365083816
57758,0.36667,0.7,2.0,0.7,0.322193994
57759,0.43333,0.7,2.0,0.7,0.277387722
57760,0.5,0.7,2.0,0.7,0.232027635
57761,0.56667,0.7,2.0,0.7,0.185004298
57762,0.63333,0.7,2.0,0.7,0.13617314
57763,0.7,0.7,2.0,0.7,0.084415486
57764,0.76667,0.7,2.0,0.7,0.03171231
57765,0.83333,0.7,2.0,0.7,-0.022955787
57766,0.9,0.7,2.0,0.7,-0.079594178
58000,-0.033333,0.7,1.4,0.75,0.567320093
58001,0.033333,0.7,1.4,0.75,0.522322238
58002,0.1,0.7,1.4,0.75,0.479456491
58003,0.16667,0.7,1.4,0.75,0.438675812
58004,0.23333,0.7,1.4,0.75,0.399968484
58005,0.3,0.7,1.4,0.75,0.361714333
58006,0.36667,0.7,1.4,0.75,0.322930578
58007,0.43333,0.7,1.4,0.75,0.282135693
58008,0.5,0.7,1.4,0.75,0.240547559
58009,0.56667,0.7,1.4,0.75,0.197185615
58010,0.63333,0.7,1.4,0.75,0.151947034
58011,0.7,0.7,1.4,0.75,0.103811778
58012,0.76667,0.7,1.4,0.75,0.054638852
58013,0.83333,0.7,1.4,0.75,0.003497533
58014,0.9,0.7,1.4,0.75,-0.049600317
58031,-0.033333,0.7,1.6,0.75,0.5657814
58032,0.033333,0.7,1.6,0.75,0.520876952
58033,0.1,0.7,1.6,0.75,0.4780054
58034,0.16667,0.7,1.6,0.75,0.43699952
58035,0.23333,0.7,1.6,0.75,0.397831591
58036,0.3,0.7,1.6,0.75,0.358998335
58037,0.36667,0.7,1.6,0.75,0.319634126
58038,0.43333,0.7,1.6,0.75,0.278308498
58039,0.5,0.7,1.6,0.75,0.236275632
58040,0.56667,0.7,1.6,0.75,0.192542189
58041,0.63333,0.7,1.6,0.75,0.147001649
58042,0.7,0.7,1.6,0.75,0.098626546
58043,0.76667,0.7,1.6,0.75,0.049280861
58044,0.83333,0.7,1.6,0.75,-0.001977623
58045,0.9,0.7,1.6,0.75,-0.055144662
58062,-0.033333,0.7,1.8,0.75,0.564422636
58063,0.033333,0.7,1.8,0.75,0.519530428
58064,0.1,0.7,1.8,0.75,0.476565364
58065,0.16667,0.7,1.8,0.75,0.435266797
58066,0.23333,0.7,1.8,0.75,0.39561533
58067,0.3,0.7,1.8,0.75,0.35620507
58068,0.36667,0.7,1.8,0.75,0.316264337
58069,0.43333,0.7,1.8,0.75,0.274405055
58070,0.5,0.7,1.8,0.75,0.231918503
58071,0.56667,0.7,1.8,0.75,0.187800075
58072,0.63333,0.7,1.8,0.75,0.141939698
58073,0.7,0.7,1.8,0.75,0.093302124
58074,0.76667,0.7,1.8,0.75,0.04375805
58075,0.83333,0.7,1.8,0.75,-0.00764514
58076,0.9,0.7,1.8,0.75,-0.060909149
58093,-0.033333,0.7,2.0,0.75,0.563231681
58094,0.033333,0.7,2.0,0.75,0.518281527
58095,0.1,0.7,2.0,0.75,0.475151354
58096,0.16667,0.7,2.0,0.75,0.433509338
58097,0.23333,0.7,2.0,0.75,0.393358839
58098,0.3,0.7,2.0,0.75,0.353375204
58099,0.36667,0.7,2.0,0.75,0.312863392
58100,0.43333,0.7,2.0,0.75,0.270470292
58101,0.5,0.7,2.0,0.75,0.227524113
58102,0.56667,0.7,2.0,0.75,0.183010275
58103,0.63333,0.7,2.0,0.75,0.136815702
58104,0.7,0.7,2.0,0.75,0.087897027
58105,0.76667,0.7,2.0,0.75,0.038132875
58106,0.83333,0.7,2.0,0.75,-0.013439115
58107,0.9,0.7,2.0,0.75,-0.066825304
58341,-0.033333,0.7,1.4,0.8,0.54317816
58342,0.033333,0.7,1.4,0.8,0.500793744
58343,0.1,0.7,1.4,0.8,0.460536176
58344,0.16667,0.7,1.4,0.8,0.422326912
58345,0.23333,0.7,1.4,0.8,0.386022288
58346,0.3,0.7,1.4,0.8,0.350015552
58347,0.36667,0.7,1.4,0.8,0.31338432
58348,0.43333,0.7,1.4,0.8,0.27478496
58349,0.5,0.7,1.4,0.8,0.235426384
58350,0.56667,0.7,1.4,0.8,0.19441424
58351,0.63333,0.7,1.4,0.8,0.151666909
58352,0.7,0.7,1.4,0.8,0.106228421
58353,0.76667,0.7,1.4,0.8,0.05985545
58354,0.83333,0.7,1.4,0.8,0.011668102
58355,0.9,0.7,1.4,0.8,-0.038325053
58372,-0.033333,0.7,1.6,0.8,0.541779488
58373,0.033333,0.7,1.6,0.8,0.49948416
58374,0.1,0.7,1.6,0.8,0.459213776
58375,0.16667,0.7,1.6,0.8,0.420771296
58376,0.23333,0.7,1.6,0.8,0.384013808
58377,0.3,0.7,1.6,0.8,0.347458112
58378,0.36667,0.7,1.6,0.8,0.31028728
58379,0.43333,0.7,1.6,0.8,0.271193632
58380,0.5,0.7,1.6,0.8,0.231413872
58381,0.56667,0.7,1.6,0.8,0.190042176
58382,0.63333,0.7,1.6,0.8,0.14699568
58383,0.7,0.7,1.6,0.8,0.101312973
58384,0.76667,0.7,1.6,0.8,0.054757546
58385,0.83333,0.7,1.6,0.8,0.006439368
58386,0.9,0.7,1.6,0.8,-0.043639357
58403,-0.033333,0.7,1.8,0.8,0.540548016
58404,0.033333,0.7,1.8,0.8,0.498265616
58405,0.1,0.7,1.8,0.8,0.457900192
58406,0.16667,0.7,1.8,0.8,0.419163504
58407,0.23333,0.7,1.8,0.8,0.381934176
58408,0.3,0.7,1.8,0.8,0.34483064
58409,0.36667,0.7,1.8,0.8,0.3071216
58410,0.43333,0.7,1.8,0.8,0.267530144
58411,0.5,0.7,1.8,0.8,0.227321856
58412,0.56667,0.7,1.8,0.8,0.185579664
58413,0.63333,0.7,1.8,0.8,0.142218918
58414,0.7,0.7,1.8,0.8,0.096272139
58415,0.76667,0.7,1.8,0.8,0.04951117
58416,0.83333,0.7,1.8,0.8,0.001036894
58417,0.9,0.7,1.8,0.8,-0.049153282
58434,-0.033333,0.7,2.0,0.8,0.53947208
58435,0.033333,0.7,2.0,0.8,0.497136576
58436,0.1,0.7,2.0,0.8,0.45660912
58437,0.16667,0.7,2.0,0.8,0.417532768
58438,0.23333,0.7,2.0,0.8,0.379819184
58439,0.3,0.7,2.0,0.8,0.342170992
58440,0.36667,0.7,2.0,0.8,0.303927344
58441,0.43333,0.7,2.0,0.8,0.263837248
58442,0.5,0.7,2.0,0.8,0.223195664
58443,0.56667,0.7,2.0,0.8,0.181074832
58444,0.63333,0.7,2.0,0.8,0.13738807
58445,0.7,0.7,2.0,0.8,0.091161301
58446,0.76667,0.7,2.0,0.8,0.044175661
58447,0.83333,0.7,2.0,0.8,-0.004476442
58448,0.9,0.7,2.0,0.8,-0.054801205
58682,-0.033333,0.7,1.4,0.85,0.520175062
58683,0.033333,0.7,1.4,0.85,0.480288024
58684,0.1,0.7,1.4,0.85,0.442519371
58685,0.16667,0.7,1.4,0.85,0.406759456
58686,0.23333,0.7,1.4,0.85,0.372730761
58687,0.3,0.7,1.4,0.85,0.338844114
58688,0.36667,0.7,1.4,0.85,0.304248466
58689,0.43333,0.7,1.4,0.85,0.267735198
58690,0.5,0.7,1.4,0.85,0.230497782
58691,0.56667,0.7,1.4,0.85,0.191716549
58692,0.63333,0.7,1.4,0.85,0.151326684
58693,0.7,0.7,1.4,0.85,0.10843193
58694,0.76667,0.7,1.4,0.85,0.064693251
58695,0.83333,0.7,1.4,0.85,0.019279995
58696,0.9,0.7,1.4,0.85,-0.0278011
58713,-0.033333,0.7,1.6,0.85,0.518890795
58714,0.033333,0.7,1.6,0.85,0.479089299
58715,0.1,0.7,1.6,0.85,0.44130385
58716,0.16667,0.7,1.6,0.85,0.405307165
58717,0.23333,0.7,1.6,0.85,0.370839065
58718,0.3,0.7,1.6,0.85,0.336437909
58719,0.36667,0.7,1.6,0.85,0.301343782
58720,0.43333,0.7,1.6,0.85,0.264370591
58721,0.5,0.7,1.6,0.85,0.226734331
58722,0.56667,0.7,1.6,0.85,0.187606154
58723,0.63333,0.7,1.6,0.85,0.146922003
58724,0.7,0.7,1.6,0.85,0.103781588
58725,0.76667,0.7,1.6,0.85,0.059853873
58726,0.83333,0.7,1.6,0.85,0.014299179
58727,0.9,0.7,1.6,0.85,-0.032881028
58744,-0.033333,0.7,1.8,0.85,0.51776255
58745,0.033333,0.7,1.8,0.85,0.477975504
58746,0.1,0.7,1.8,0.85,0.440096235
58747,0.16667,0.7,1.8,0.85,0.403807684
58748,0.23333,0.7,1.8,0.85,0.368884063
58749,0.3,0.7,1.8,0.85,0.333967922
58750,0.36667,0.7,1.8,0.85,0.298374637
58751,0.43333,0.7,1.8,0.85,0.260938003
58752,0.5,0.7,1.8,0.85,0.222897119
58753,0.56667,0.7,1.8,0.85,0.183413141
58754,0.63333,0.7,1.8,0.85,0.14242188
58755,0.7,0.7,1.8,0.85,0.09901831
58756,0.76667,0.7,1.8,0.85,0.054880789
58757,0.83333,0.7,1.8,0.85,0.009161579
58758,0.9,0.7,1.8,0.85,-0.038141697
58775,-0.033333,0.7,2.0,0.85,0.516779176
58776,0.033333,0.7,2.0,0.85,0.476944734
58777,0.1,0.7,2.0,0.85,0.438908916
58778,0.16667,0.7,2.0,0.85,0.402287752
58779,0.23333,0.7,2.0,0.85,0.366898462
58780,0.3,0.7,2.0,0.85,0.331469528
58781,0.36667,0.7,2.0,0.85,0.295378972
58782,0.43333,0.7,2.0,0.85,0.257477892
58783,0.5,0.7,2.0,0.85,0.219028882
58784,0.56667,0.7,2.0,0.85,0.179182881
58785,0.63333,0.7,2.0,0.85,0.137874902
58786,0.7,0.7,2.0,0.85,0.094194557
58787,0.76667,0.7,2.0,0.85,0.049830377
58788,0.83333,0.7,2.0,0.85,0.003927131
58789,0.9,0.7,2.0,0.85,-0.043520316
59023,-0.033333,0.7,1.4,0.9,0.498306255
59024,0.033333,0.7,1.4,0.9,0.460797768
59025,0.1,0.7,1.4,0.9,0.42539748
59026,0.16667,0.7,1.4,0.9,0.391963658
59027,0.23333,0.7,1.4,0.9,0.360081253
59028,0.3,0.7,1.4,0.9,0.328185942
59029,0.36667,0.7,1.4,0.9,0.295510593
59030,0.43333,0.7,1.4,0.9,0.260975754
59031,0.5,0.7,1.4,0.9,0.225751958
59032,0.56667,0.7,1.4,0.9,0.189084187
59033,0.63333,0.7,1.4,0.9,0.15092101
59034,0.7,0.7,1.4,0.9,0.110422106
59035,0.76667,0.7,1.4,0.9,0.069158879
59036,0.83333,0.7,1.4,0.9,0.026348051
59037,0.9,0.7,1.4,0.9,-0.018004347
59054,-0.033333,0.7,1.6,0.9,0.497114571
59055,0.033333,0.7,1.6,0.9,0.459688939
59056,0.1,0.7,1.6,0.9,0.424270687
59057,0.16667,0.7,1.6,0.9,0.390600558
59058,0.23333,0.7,1.6,0.9,0.358297309
59059,0.3,0.7,1.6,0.9,0.325924885
59060,0.36667,0.7,1.6,0.9,0.29279091
59061,0.43333,0.7,1.6,0.9,0.257827828
59062,0.5,0.7,1.6,0.9,0.222226352
59063,0.56667,0.7,1.6,0.9,0.185224822
59064,0.63333,0.7,1.6,0.9,0.146774053
59065,0.7,0.7,1.6,0.9,0.106030487
59066,0.76667,0.7,1.6,0.9,0.064574258
59067,0.83333,0.7,1.6,0.9,0.021613995
59068,0.9,0.7,1.6,0.9,-0.022848586
59085,-0.033333,0.7,1.8,0.9,0.496069103
59086,0.033333,0.7,1.8,0.9,0.458660283
59087,0.1,0.7,1.8,0.9,0.423151904
59088,0.16667,0.7,1.8,0.9,0.389195662
59089,0.23333,0.7,1.8,0.9,0.356457295
59090,0.3,0.7,1.8,0.9,0.323605418
59091,0.36667,0.7,1.8,0.9,0.29001062
59092,0.43333,0.7,1.8,0.9,0.254616236
59093,0.5,0.7,1.8,0.9,0.218632688
59094,0.56667,0.7,1.8,0.9,0.181290199
59095,0.63333,0.7,1.8,0.9,0.142540779
59096,0.7,0.7,1.8,0.9,0.101537098
59097,0.76667,0.7,1.8,0.9,0.059869236
59098,0.83333,0.7,1.8,0.9,0.016738577
59099,0.9,0.7,1.8,0.9,-0.027856207
59116,-0.033333,0.7,2.0,0.9,0.495159248
59117,0.033333,0.7,2.0,0.9,0.457709531
59118,0.1,0.7,2.0,0.9,0.422052291
59119,0.16667,0.7,2.0,0.9,0.387773324
59120,0.23333,0.7,2.0,0.9,0.35459118
59121,0.3,0.7,2.0,0.9,0.321260607
59122,0.36667,0.7,2.0,0.9,0.287205616
59123,0.43333,0.7,2.0,0.9,0.251379138
59124,0.5,0.7,2.0,0.9,0.21501116
59125,0.56667,0.7,2.0,0.9,0.177323038
59126,0.63333,0.7,2.0,0.9,0.138267124
59127,0.7,0.7,2.0,0.9,0.09699165
59128,0.76667,0.7,2.0,0.9,0.05509734
59129,0.83333,0.7,2.0,0.9,0.011778843
59130,0.9,0.7,2.0,0.9,-0.032967268
59364,-0.033333,0.7,1.4,0.95,0.47760076
59365,0.033333,0.7,1.4,0.95,0.442346076
59366,0.1,0.7,1.4,0.95,0.409188923
59367,0.16667,0.7,1.4,0.95,0.377952423
59368,0.23333,0.7,1.4,0.95,0.348079574
59369,0.3,0.7,1.4,0.95,0.318043587
59370,0.36667,0.7,1.4,0.95,0.287173342
59371,0.43333,0.7,1.4,0.95,0.254508284
59372,0.5,0.7,1.4,0.95,0.221188486
59373,0.56667,0.7,1.4,0.95,0.186515047
59374,0.63333,0.7,1.4,0.95,0.150447555
59375,0.7,0.7,1.4,0.95,0.112197959
59376,0.76667,0.7,1.4,0.95,0.073254009
59377,0.83333,0.7,1.4,0.95,0.032877617
59378,0.9,0.7,1.4,0.95,-0.008925102
59395,-0.033333,0.7,1.6,0.95,0.47648385
59396,0.033333,0.7,1.6,0.95,0.441310127
59397,0.1,0.7,1.6,0.95,0.408136139
59398,0.16667,0.7,1.6,0.95,0.376667224
59399,0.23333,0.7,1.6,0.95,0.346396466
59400,0.3,0.7,1.6,0.95,0.315922022
59401,0.36667,0.7,1.6,0.95,0.28463023
59402,0.43333,0.7,1.6,0.95,0.251565799
59403,0.5,0.7,1.6,0.95,0.217888486
59404,0.56667,0.7,1.6,0.95,0.182895037
59405,0.63333,0.7,1.6,0.95,0.146548098
59406,0.7,0.7,1.6,0.95,0.108056835
59407,0.76667,0.7,1.6,0.95,0.068918096
59408,0.83333,0.7,1.6,0.95,0.028386498
59409,0.9,0.7,1.6,0.95,-0.013535304
59426,-0.033333,0.7,1.8,0.95,0.475504522
59427,0.033333,0.7,1.8,0.95,0.440350637
59428,0.1,0.7,1.8,0.95,0.407092267
59429,0.16667,0.7,1.8,0.95,0.375345867
59430,0.23333,0.7,1.8,0.95,0.344663861
59431,0.3,0.7,1.8,0.95,0.313746665
59432,0.36667,0.7,1.8,0.95,0.282030439
59433,0.43333,0.7,1.8,0.95,0.248564146
59434,0.5,0.7,1.8,0.95,0.214525955
59435,0.56667,0.7,1.8,0.95,0.179206492
59436,0.63333,0.7,1.8,0.95,0.142570505
59437,0.7,0.7,1.8,0.95,0.10382391
59438,0.76667,0.7,1.8,0.95,0.064473736
59439,0.83333,0.7,1.8,0.95,0.023768014
59440,0.9,0.7,1.8,0.95,-0.018292968
59457,-0.033333,0.7,2.0,0.95,0.474652765
59458,0.033333,0.7,2.0,0.95,0.439465058
59459,0.1,0.7,2.0,0.95,0.406067262
59460,0.16667,0.7,2.0,0.95,0.374010336
59461,0.23333,0.7,2.0,0.95,0.342909139
59462,0.3,0.7,2.0,0.95,0.311548527
59463,0.36667,0.7,2.0,0.95,0.279407657
59464,0.43333,0.7,2.0,0.95,0.24553916
59465,0.5,0.7,2.0,0.95,0.211138723
59466,0.56667,0.7,2.0,0.95,0.175489755
59467,0.63333,0.7,2.0,0.95,0.138558233
59468,0.7,0.7,2.0,0.95,0.099546282
59469,0.76667,0.7,2.0,0.95,0.059971697
59470,0.83333,0.7,2.0,0.95,0.019076365
59471,0.9,0.7,2.0,0.95,-0.023140999
59705,-0.033333,0.7,1.4,1.0,0.4580569
59706,0.033333,0.7,1.4,1.0,0.4249289
